id;user_id;service_id;quantity;link;total_price;status;admin_notes;created_at;updated_at;provider_order_id;provider_status
703ead0c-4aba-4e35-8a60-6cfcee5b4ba2;c09f69bf-dd4f-4d62-b464-63f357b47882;cc09ac69-9d30-4fad-9644-b87420311c42;100;https://www.facebook.com/share/p/1CDgxv5BeN/;10.00;completed;;2026-02-15 12:36:18.334558+00;2026-02-15 12:56:22.552278+00;;
0c79f168-792d-44cf-bfd3-8203af6a73b4;be0d55ed-591a-4367-bcbb-6ae329a28985;8ac7de71-5db8-45ae-8328-7c538a712e2d;100;https://www.instagram.com/p/DUxp4SgjPay/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==;14.50;completed;;2026-02-15 11:58:09.313718+00;2026-02-15 12:33:37.006838+00;;
a6d7fe21-02cb-401b-b5af-2d2ea2e95f9e;be0d55ed-591a-4367-bcbb-6ae329a28985;539fb05c-dd60-4d64-b0f7-614dbcef498d;100;https://www.instagram.com/p/DUxp4SgjPay/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==;20.00;completed;;2026-02-15 11:57:34.107839+00;2026-02-15 12:33:38.897372+00;;
15f2dd75-9c63-4ef3-9085-c6dc87b600e4;263a9fd8-9a91-4749-82e7-60d74f187b91;cc09ac69-9d30-4fad-9644-b87420311c42;100;https://www.facebook.com/share/v/17TYcaWPv2/;10.00;completed;;2026-02-15 12:24:42.515973+00;2026-02-15 12:56:15.762044+00;;
204ecd6c-9513-46e3-ac1d-7927800feef9;f8098c85-3664-4f47-8d60-123f03daef85;2ad71475-3464-4177-9605-7b8c168db96e;100;https://www.facebook.com/share/p/1FCyCwPgbj/;12.00;completed;;2026-02-15 12:48:33.830166+00;2026-02-15 13:01:32.547954+00;;
8d5b8df9-9f54-48d8-94bd-0606726f1eb9;08429734-afe5-450d-b47a-a91a0b7549e3;cc09ac69-9d30-4fad-9644-b87420311c42;300;https://www.facebook.com/photo.php?fbid=122119139517096385&set=a.122098263285096385&type=3&app=fbl;30.00;completed;;2026-02-15 12:07:26.619738+00;2026-02-15 12:57:08.674012+00;;
4d593194-76bb-4407-8630-0c34ee39ce1a;f8098c85-3664-4f47-8d60-123f03daef85;2ad71475-3464-4177-9605-7b8c168db96e;100;https://www.facebook.com/share/p/1FCyCwPgbj/;12.00;cancelled;;2026-02-15 13:05:49.610757+00;2026-02-15 13:09:21.385791+00;;
192719b8-6c5b-482b-b6eb-3d42de1ca377;cd46dc7c-ee11-4748-8763-4ab560e83441;860df7d7-ab70-46bd-bd80-7661255d0b13;100;https://www.facebook.com/profile.php?id=61578060046554;35.00;completed;;2026-02-15 13:12:42.348554+00;2026-02-15 13:20:33.161117+00;;
5583bfe6-25dd-4184-8b52-07baac906729;f8098c85-3664-4f47-8d60-123f03daef85;cc09ac69-9d30-4fad-9644-b87420311c42;100;https://www.facebook.com/share/p/1AZtuNCJzt/;10.00;cancelled;;2026-02-15 13:26:49.627591+00;2026-02-15 13:36:04.678352+00;;
471b5978-d4dd-4677-b0df-81687e03fbde;825ea7a9-f40f-4c1b-a340-ea91f76899c8;cc09ac69-9d30-4fad-9644-b87420311c42;300;https://www.facebook.com/share/p/1HNLmyNsUg/;30.00;completed;;2026-02-15 13:12:25.510241+00;2026-02-15 14:02:10.436821+00;;
9101898e-7f34-4440-9fe3-07d15c5fa89a;f8098c85-3664-4f47-8d60-123f03daef85;cc09ac69-9d30-4fad-9644-b87420311c42;100;https://www.facebook.com/share/p/1aqkh9S9mx/;10.00;cancelled;;2026-02-15 13:56:50.722692+00;2026-02-15 14:13:15.00861+00;;
cb362f3f-7411-429f-a0ee-6a930074dc25;f8098c85-3664-4f47-8d60-123f03daef85;cc09ac69-9d30-4fad-9644-b87420311c42;100;https://www.facebook.com/share/16yVrA7f8d/;10.00;cancelled;;2026-02-15 13:39:13.754256+00;2026-02-15 14:13:18.750934+00;;
467c1a88-a7ee-4e3f-9025-fc420826c62e;56841124-5345-48c1-b668-5baa18a019b0;cc09ac69-9d30-4fad-9644-b87420311c42;100;https://www.facebook.com/share/r/1CHoAcSdpi/;10.00;cancelled;;2026-02-15 18:29:30.176913+00;2026-02-15 18:33:47.911991+00;;
9ffe4b1f-904c-426b-8a27-bd0eba2f44cf;be041823-cebe-47e6-9018-da8cd066ac52;cc09ac69-9d30-4fad-9644-b87420311c42;300;https://www.facebook.com/61582891567752/posts/122120472531096385/?app=fbl;30.00;cancelled;;2026-02-15 14:29:47.208561+00;2026-02-15 14:33:59.964149+00;;
5e38b9a7-bf15-4b9c-a96e-fac1e66f6e62;f4e6a9b0-6dc8-4dab-af16-25d182f0e6b5;cc09ac69-9d30-4fad-9644-b87420311c42;300;https://www.facebook.com/photo.php?fbid=122119139517096385&set=a.122098263285096385&type=3&app=fbl;30.00;cancelled;;2026-02-15 14:33:04.859269+00;2026-02-15 14:34:03.72388+00;;
31f37be7-c082-466b-b398-1a9ea833d3ce;f4e6a9b0-6dc8-4dab-af16-25d182f0e6b5;cc09ac69-9d30-4fad-9644-b87420311c42;300;https://www.facebook.com/photo.php?fbid=122119139517096385&set=a.122098263285096385&type=3&app=fbl;30.00;cancelled;;2026-02-15 14:36:56.399921+00;2026-02-15 14:54:48.147862+00;;
e4129273-2bdd-4072-83b9-08f85e87826f;be041823-cebe-47e6-9018-da8cd066ac52;cc09ac69-9d30-4fad-9644-b87420311c42;300;https://www.facebook.com/61582891567752/posts/122120472531096385/?app=fbl;30.00;cancelled;;2026-02-15 14:38:19.994943+00;2026-02-15 14:54:50.733462+00;;
21eaec44-9d04-49eb-9730-53353ce13f0c;6ae24fc9-7183-4fee-9542-8e8bde7301f1;cc09ac69-9d30-4fad-9644-b87420311c42;300;https://www.facebook.com/photo.php?fbid=122119139517096385&set=a.122098263285096385&type=3&app=fbl;30.00;cancelled;;2026-02-15 14:45:46.234383+00;2026-02-15 14:54:54.073549+00;;
0a10e20f-71e8-4c6a-98c4-4560f2540dee;6ae24fc9-7183-4fee-9542-8e8bde7301f1;cc09ac69-9d30-4fad-9644-b87420311c42;300;https://www.facebook.com/photo.php?fbid=122119139517096385&set=a.122098263285096385&type=3&app=fbl;30.00;cancelled;;2026-02-15 14:58:58.228902+00;2026-02-15 14:59:53.431183+00;;
5819d8a0-110f-41ae-bc17-7b23b6ed24b9;cdcc666b-9e82-40fc-8860-f3bdecfa59d1;cc09ac69-9d30-4fad-9644-b87420311c42;100;https://www.facebook.com/share/r/1FzJZRSxKZ/;10.00;cancelled;;2026-02-15 14:10:32.004443+00;2026-02-15 15:00:28.596577+00;;
0b16166c-2cf9-4d3b-b235-75ecda456681;fd90a447-b9e7-4dae-93a5-fd703284b833;cc09ac69-9d30-4fad-9644-b87420311c42;1000;https://www.facebook.com/photo.php?fbid=122093029047209453&set=a.122093028177209453&type=3;100.00;completed;;2026-02-15 17:39:27.152657+00;2026-02-15 17:44:39.017854+00;;
02dab565-a30c-499c-ac9a-45a4763c8226;50c44a24-b456-47e4-9a8b-765a7cf00789;8ac7de71-5db8-45ae-8328-7c538a712e2d;100;https://vm.tiktok.com/ZS9Jndaj25qvc-zQIuj/ Esta publicação é compartilhada via TikTok Lite. Baixe o TikTok Lite para curtir mais publicações: https://www.tiktok.com/tiktoklite;14.50;cancelled;;2026-02-15 17:47:22.43467+00;2026-02-15 17:54:16.943318+00;;
de889750-8134-4e4e-9fef-b703e61b0a54;56841124-5345-48c1-b668-5baa18a019b0;cc09ac69-9d30-4fad-9644-b87420311c42;100;https://www.facebook.com/share/p/1AuggiBKPg/;10.00;completed;;2026-02-15 18:00:21.234609+00;2026-02-15 18:12:04.543606+00;;
a095fe20-b5a2-4b67-b1e3-8ba6bc752ca8;55c2b2d9-64d8-4a7d-9dd4-e0d1c85b5460;cc09ac69-9d30-4fad-9644-b87420311c42;100;https://www.facebook.com/61569461848444/posts/122157539324648728/?substory_index=910005104893921&app=fbl;10.00;completed;;2026-02-15 18:05:05.456014+00;2026-02-15 18:15:54.257441+00;;
06bc1dfc-bb97-4116-b303-bec5338a79f0;c2376194-0e37-4f0a-84ee-fac0597bddad;cc09ac69-9d30-4fad-9644-b87420311c42;300;https://fb.watch/FhQnOjkSPS/;30.00;completed;;2026-02-15 19:01:47.583556+00;2026-02-15 19:55:40.50089+00;;
